R,G,B,d
234,238,237,1
234,238,237,1
233,237,236,1
233,237,236,1
233,237,238,1
233,237,238,1
232,236,237,1
231,235,236,1
231,235,236,1
231,235,236,1
231,235,236,1
230,234,235,1
230,234,235,1
230,234,235,1
230,234,235,1
229,233,234,1
231,232,236,1
231,232,236,1
231,232,236,1
231,232,236,1
231,232,236,1
231,232,236,1
231,232,234,1
231,232,234,1
231,232,234,1
230,231,233,1
230,231,233,1
229,230,232,1
230,231,233,1
230,231,233,1
231,232,236,1
231,232,236,1
232,233,237,1
232,233,237,1
231,232,236,1
229,230,234,1
228,231,236,1
227,232,236,1
227,232,236,1
226,231,235,1
226,231,235,1
226,231,235,1
225,230,234,1
225,230,234,1
225,230,234,1
225,230,234,1
225,230,234,1
225,230,234,1
224,229,233,1
224,229,233,1
223,228,232,1
223,228,232,1
224,227,232,1
224,227,232,1
223,226,231,1
222,225,230,1
222,225,230,1
222,225,230,1
222,225,230,1
221,224,229,1
221,224,229,1
221,224,229,1
221,224,229,1
221,224,229,1
221,224,229,1
221,224,229,1
221,224,229,1
221,224,229,1
219,224,228,1
220,225,229,1
220,225,229,1
220,225,229,1
220,225,231,1
219,224,230,1
218,223,229,1
218,223,229,1
219,222,229,1
219,222,229,1
219,222,229,1
220,223,230,1
220,223,230,1
219,222,229,1
218,221,228,1
218,221,228,1
218,221,228,1
219,222,229,1
220,223,230,1
220,223,230,1
222,225,232,1
224,227,234,1
224,229,235,1
224,229,235,1
225,229,238,1
226,230,239,1
225,229,238,1
224,228,237,1
223,227,236,1
221,225,234,1
220,224,233,1
218,223,229,1
217,222,226,1
216,221,225,1
214,219,223,1
212,217,221,1
213,216,221,1
211,214,219,1
207,212,216,1
207,212,216,1
206,211,217,1
205,210,216,1
202,209,215,1
200,209,214,1
199,208,215,1
198,209,215,1
198,209,215,1
196,209,215,1
194,207,215,1
193,206,214,1
193,206,214,1
192,205,213,1
192,205,213,1
192,205,213,1
192,205,213,1
192,205,213,1
192,205,213,1
191,204,212,1
193,203,212,1
190,203,211,1
192,202,211,1
189,202,210,1
191,201,210,1
190,200,209,1
189,199,208,1
189,199,209,1
190,200,210,1
191,201,211,1
189,202,211,1
189,202,211,1
190,202,214,1
190,202,214,1
189,203,214,1
188,202,213,1
187,201,214,1
188,202,215,1
185,201,214,1
184,200,213,1
183,199,212,1
183,199,212,1
182,199,209,1
182,199,209,1
184,198,211,1
182,196,209,1
182,196,209,1
182,196,209,1
182,196,209,1
181,195,208,1
180,193,209,1
179,192,208,1
177,193,208,1
176,192,207,1
176,192,207,1
174,192,206,1
173,191,205,1
172,190,204,1
172,188,204,1
171,186,205,1
169,186,204,1
169,186,204,1
168,186,206,1
166,184,204,1
163,181,201,1
159,180,199,1
159,180,199,1
158,181,199,1
157,179,200,1
154,179,199,1
154,179,199,1
153,178,198,1
153,178,198,1
153,179,196,1
153,179,196,1
152,179,196,1
150,179,197,1
148,179,199,1
148,179,199,1
149,178,196,1
150,177,194,1
150,177,194,1
149,178,196,1
148,177,195,1
150,177,198,1
149,174,194,1
156,175,190,1
155,173,187,1
254,255,255,1
253,254,255,1
252,255,255,1
222,234,224,1
207,216,211,1
224,230,226,1
240,244,243,1
233,237,236,1
222,226,225,1
232,234,233,1
235,237,236,1
239,241,240,1
238,238,246,1
238,238,248,1
237,238,242,1
238,240,239,1
240,242,241,1
243,245,244,1
243,244,246,1
242,243,245,1
242,244,243,1
243,245,244,1
242,244,243,1
238,240,239,1
238,239,241,1
237,238,240,1
237,238,240,1
236,237,239,1
236,237,239,1
236,237,239,1
236,237,239,1
235,239,240,1
235,239,240,1
235,239,240,1
235,239,240,1
235,239,238,1
234,238,237,1
234,238,237,1
233,237,236,1
233,237,238,1
233,237,238,1
232,236,237,1
232,236,237,1
232,236,237,1
231,235,236,1
231,235,236,1
230,234,235,1
231,235,236,1
231,235,236,1
230,234,235,1
229,233,234,1
231,232,234,1
231,232,234,1
231,232,234,1
231,232,234,1
231,232,234,1
231,232,234,1
231,232,234,1
231,232,234,1
231,232,234,1
231,232,234,1
232,233,235,1
232,233,235,1
232,233,235,1
232,233,235,1
232,233,235,1
233,234,236,1
233,234,236,1
234,235,237,1
232,233,237,1
230,231,235,1
229,232,237,1
229,232,237,1
228,231,236,1
228,231,236,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
226,229,234,1
226,229,234,1
225,228,233,1
225,228,233,1
225,228,233,1
225,228,233,1
224,227,232,1
224,227,232,1
223,226,231,1
223,226,231,1
223,226,231,1
223,226,231,1
223,226,231,1
222,225,230,1
222,225,230,1
221,224,229,1
221,224,229,1
221,224,229,1
221,224,229,1
222,225,230,1
222,225,230,1
221,225,228,1
221,225,228,1
222,225,230,1
222,225,230,1
221,224,229,1
221,224,229,1
220,223,230,1
220,223,230,1
220,223,230,1
220,223,230,1
220,223,230,1
220,223,230,1
220,223,230,1
220,223,230,1
220,223,230,1
220,223,230,1
221,224,231,1
221,224,231,1
221,224,231,1
221,224,231,1
222,225,232,1
224,227,234,1
224,227,234,1
224,227,234,1
225,228,235,1
225,228,235,1
225,228,235,1
224,227,234,1
223,226,233,1
223,226,233,1
222,225,232,1
220,223,230,1
219,222,227,1
219,222,227,1
218,221,226,1
217,220,225,1
218,221,226,1
216,219,224,1
213,216,221,1
213,216,221,1
213,216,221,1
211,216,220,1
211,216,222,1
208,215,221,1
207,214,220,1
205,214,219,1
205,214,221,1
204,215,221,1
203,214,220,1
202,213,219,1
202,213,219,1
201,212,218,1
201,212,218,1
200,211,217,1
200,211,217,1
200,211,217,1
200,211,217,1
199,210,216,1
199,208,215,1
198,209,215,1
198,207,214,1
197,208,214,1
197,206,213,1
195,206,212,1
192,203,209,1
192,202,211,1
192,202,211,1
192,202,211,1
193,203,212,1
193,203,212,1
190,203,212,1
190,203,212,1
189,203,214,1
187,201,212,1
187,201,212,1
187,201,212,1
187,201,214,1
186,200,213,1
183,199,212,1
183,199,212,1
183,197,208,1
183,197,208,1
182,196,207,1
180,194,205,1
180,192,204,1
180,192,204,1
180,192,204,1
179,191,203,1
177,191,204,1
176,190,203,1
176,190,203,1
174,190,203,1
174,190,205,1
173,189,204,1
172,188,203,1
171,187,202,1
170,186,202,1
169,185,201,1
167,184,202,1
167,184,202,1
167,184,202,1
165,184,201,1
163,181,201,1
159,180,199,1
159,180,199,1
158,181,199,1
157,180,198,1
156,179,197,1
155,178,196,1
154,177,195,1
154,177,195,1
152,178,195,1
152,178,195,1
151,178,195,1
150,179,197,1
150,179,197,1
149,178,196,1
149,178,196,1
150,177,194,1
149,176,193,1
149,176,193,1
148,175,192,1
149,176,195,1
149,175,192,1
155,174,189,1
152,170,184,1
253,254,255,1
254,255,255,1
251,255,253,1
250,255,251,1
252,255,253,1
198,207,202,1
221,227,225,1
233,237,238,1
235,239,240,1
229,234,230,1
239,239,247,1
238,238,248,1
238,239,241,1
244,246,245,1
243,245,244,1
243,245,244,1
243,245,244,1
244,245,247,1
242,243,245,1
240,242,241,1
238,240,239,1
238,239,241,1
238,239,241,1
237,238,242,1
237,238,240,1
236,237,239,1
236,237,239,1
236,237,239,1
236,237,239,1
235,239,240,1
235,239,240,1
235,239,240,1
235,239,240,1
235,239,238,1
234,238,237,1
233,237,236,1
233,237,236,1
233,237,238,1
233,237,238,1
232,236,237,1
232,236,237,1
232,236,237,1
232,236,237,1
231,235,236,1
230,234,235,1
232,236,237,1
231,235,236,1
230,234,235,1
229,233,234,1
231,232,234,1
231,232,234,1
231,232,234,1
231,232,234,1
231,232,234,1
231,232,234,1
231,232,234,1
231,232,234,1
231,232,234,1
232,233,235,1
233,234,236,1
234,235,237,1
234,235,237,1
234,235,237,1
234,235,237,1
234,235,237,1
235,236,238,1
235,236,238,1
234,235,239,1
232,233,237,1
229,232,237,1
229,232,237,1
229,232,237,1
228,231,236,1
228,231,236,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
226,229,234,1
225,228,233,1
225,228,233,1
225,228,233,1
226,229,234,1
225,228,233,1
225,228,233,1
224,227,232,1
224,227,232,1
224,227,232,1
224,227,232,1
224,227,232,1
223,226,231,1
223,226,231,1
223,226,231,1
223,226,231,1
223,226,231,1
223,226,231,1
223,226,231,1
224,227,232,1
223,227,230,1
223,227,230,1
223,226,231,1
223,226,231,1
222,225,230,1
221,224,229,1
221,224,231,1
220,223,230,1
220,223,230,1
220,223,230,1
219,222,229,1
220,223,230,1
220,223,230,1
220,223,230,1
221,224,231,1
222,225,232,1
222,225,232,1
222,225,232,1
222,225,232,1
222,225,232,1
223,226,233,1
224,227,234,1
224,227,234,1
224,227,234,1
225,228,235,1
225,228,235,1
225,228,235,1
224,227,234,1
223,226,233,1
223,226,233,1
223,226,233,1
222,225,232,1
221,224,229,1
221,224,229,1
220,223,228,1
220,223,228,1
222,225,230,1
220,223,228,1
218,221,226,1
218,221,226,1
217,220,225,1
217,220,225,1
216,221,227,1
215,220,226,1
214,219,225,1
211,218,224,1
211,218,226,1
210,219,226,1
208,217,224,1
207,218,224,1
208,217,224,1
206,217,223,1
207,216,223,1
206,217,223,1
207,216,223,1
207,216,223,1
205,214,221,1
205,214,221,1
204,213,220,1
203,212,219,1
203,212,219,1
202,211,218,1
201,210,217,1
200,209,216,1
197,206,213,1
195,206,212,1
195,205,214,1
195,205,214,1
195,205,214,1
194,204,213,1
191,204,213,1
190,203,212,1
189,203,214,1
187,201,212,1
186,200,211,1
187,201,212,1
186,200,213,1
185,199,212,1
182,198,211,1
182,198,211,1
183,197,208,1
183,197,208,1
181,195,206,1
179,193,204,1
179,191,203,1
179,191,203,1
179,191,203,1
178,190,202,1
176,190,203,1
175,189,202,1
175,189,202,1
175,189,202,1
174,190,205,1
173,189,204,1
172,188,203,1
171,187,202,1
170,186,202,1
169,185,201,1
166,183,201,1
165,182,200,1
166,183,201,1
165,182,200,1
162,180,200,1
161,179,199,1
162,180,200,1
159,180,199,1
158,179,198,1
156,179,197,1
156,179,197,1
155,178,196,1
155,178,196,1
155,178,194,1
153,179,194,1
153,179,194,1
151,178,195,1
150,179,197,1
150,179,197,1
149,178,194,1
150,177,194,1
150,177,194,1
149,176,193,1
148,175,192,1
149,176,195,1
149,175,192,1
155,174,189,1
150,168,182,1
254,254,255,1
254,254,255,1
254,252,255,1
253,252,255,1
252,255,255,1
204,213,210,1
220,226,226,1
231,235,238,1
233,237,240,1
234,239,235,1
238,240,239,1
239,240,244,1
239,239,249,1
240,240,248,1
240,242,241,1
242,244,243,1
243,245,244,1
244,246,245,1
242,244,243,1
242,244,243,1
243,244,248,1
242,243,247,1
241,242,246,1
238,239,243,1
237,238,242,1
239,240,244,1
237,238,243,1
237,238,242,1
238,239,243,1
237,238,242,1
237,238,242,1
236,237,241,1
235,239,242,1
235,239,242,1
235,239,240,1
235,239,240,1
234,238,239,1
234,238,239,1
234,238,239,1
233,237,238,1
233,237,238,1
233,237,238,1
233,237,238,1
233,237,238,1
233,237,238,1
233,237,238,1
232,236,237,1
232,236,237,1
232,236,237,1
232,236,237,1
231,235,236,1
230,234,235,1
232,233,235,1
232,233,235,1
232,233,235,1
232,233,235,1
232,233,235,1
232,233,235,1
231,232,234,1
231,232,234,1
232,234,233,1
234,236,235,1
234,236,235,1
234,236,235,1
234,236,235,1
235,237,236,1
235,236,238,1
235,236,238,1
236,237,239,1
236,237,239,1
234,235,237,1
233,234,238,1
230,233,238,1
230,233,238,1
229,232,237,1
230,233,238,1
229,232,237,1
228,231,236,1
228,231,236,1
229,232,237,1
228,231,236,1
228,231,236,1
228,231,236,1
227,230,235,1
227,230,235,1
227,230,235,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
225,228,233,1
225,228,233,1
225,228,233,1
225,228,233,1
224,227,232,1
224,227,232,1
224,227,232,1
224,227,232,1
224,227,232,1
224,227,232,1
224,227,232,1
224,227,232,1
224,228,231,1
224,228,231,1
224,227,232,1
224,227,232,1
224,227,232,1
222,225,230,1
221,224,231,1
221,224,231,1
221,224,231,1
221,224,231,1
221,224,231,1
221,224,231,1
221,224,231,1
221,224,231,1
221,224,231,1
223,226,233,1
225,225,233,1
225,225,233,1
225,225,233,1
225,225,233,1
223,226,233,1
223,226,233,1
223,226,233,1
224,227,234,1
223,226,231,1
224,227,232,1
225,228,233,1
223,226,231,1
223,226,231,1
223,226,231,1
223,226,231,1
222,225,230,1
221,224,231,1
222,225,232,1
223,226,231,1
223,226,231,1
223,226,231,1
223,226,231,1
223,226,231,1
222,225,230,1
222,225,232,1
223,226,233,1
222,225,232,1
220,225,231,1
218,223,229,1
215,222,228,1
216,223,231,1
216,223,231,1
214,221,229,1
213,222,229,1
213,220,228,1
212,221,228,1
213,220,228,1
210,219,226,1
209,216,224,1
210,217,225,1
210,217,225,1
209,216,224,1
208,215,223,1
207,214,222,1
207,214,222,1
207,214,222,1
205,212,220,1
203,212,219,1
200,209,214,1
199,208,213,1
197,208,214,1
196,207,213,1
195,206,212,1
195,206,212,1
192,205,213,1
191,204,212,1
190,203,212,1
187,200,209,1
185,199,210,1
186,200,211,1
185,199,210,1
184,198,209,1
184,198,211,1
183,197,210,1
182,196,207,1
181,195,206,1
181,193,205,1
180,192,204,1
179,191,203,1
178,190,202,1
177,189,201,1
178,190,202,1
177,189,203,1
176,188,202,1
174,188,201,1
175,189,202,1
175,188,204,1
175,188,204,1
172,188,203,1
170,186,201,1
170,186,202,1
169,185,201,1
168,185,201,1
167,184,200,1
166,183,199,1
165,182,198,1
165,182,200,1
164,183,200,1
163,182,199,1
161,182,199,1
160,181,198,1
160,181,198,1
159,180,197,1
158,179,196,1
157,180,196,1
157,180,196,1
157,180,196,1
155,181,196,1
153,180,197,1
153,180,197,1
153,180,197,1
153,180,197,1
153,179,196,1
153,179,194,1
152,178,195,1
155,181,198,1
151,177,194,1
156,179,195,1
158,176,190,1
152,168,181,1
254,254,255,1
254,254,255,1
253,253,255,1
253,254,255,1
229,241,231,1
208,217,214,1
217,222,225,1
228,232,235,1
235,239,242,1
236,241,237,1
239,241,240,1
239,240,244,1
239,239,247,1
240,240,250,1
238,239,244,1
239,241,240,1
239,241,240,1
241,243,242,1
241,243,242,1
241,242,244,1
242,243,247,1
241,242,247,1
240,241,246,1
238,239,244,1
237,238,243,1
240,241,246,1
239,240,245,1
237,238,243,1
237,238,242,1
237,238,242,1
237,238,242,1
237,238,242,1
235,239,242,1
235,239,242,1
235,239,240,1
235,239,240,1
234,238,239,1
234,238,239,1
233,237,238,1
233,237,238,1
233,237,238,1
233,237,238,1
234,238,239,1
234,238,239,1
234,238,239,1
233,237,238,1
233,237,238,1
232,236,237,1
232,236,237,1
232,236,237,1
231,235,236,1
231,235,236,1
232,233,235,1
232,233,235,1
232,233,235,1
232,233,235,1
232,233,235,1
232,233,235,1
232,233,235,1
232,233,235,1
233,235,234,1
235,237,236,1
236,238,237,1
236,238,237,1
235,237,236,1
236,238,237,1
236,237,239,1
237,238,240,1
238,239,241,1
238,239,241,1
236,237,239,1
233,234,238,1
231,234,239,1
230,233,238,1
230,233,238,1
230,233,238,1
230,233,238,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
229,232,237,1
228,231,236,1
228,231,236,1
228,231,236,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
227,230,235,1
226,229,234,1
226,229,234,1
226,229,234,1
225,228,233,1
225,228,233,1
225,228,233,1
225,228,233,1
225,228,233,1
225,228,233,1
225,228,233,1
225,228,233,1
226,230,233,1
225,229,232,1
226,229,234,1
226,229,234,1
225,228,233,1
224,227,232,1
223,226,233,1
223,226,233,1
223,226,233,1
223,226,233,1
223,226,233,1
223,226,233,1
223,226,233,1
223,226,233,1
224,227,234,1
225,228,235,1
226,226,234,1
226,226,234,1
226,226,234,1
225,225,233,1
223,226,233,1
222,225,232,1
222,225,232,1
222,225,232,1
222,225,230,1
223,226,231,1
224,227,232,1
223,226,231,1
223,226,231,1
224,227,232,1
224,227,232,1
223,226,231,1
224,227,234,1
225,228,235,1
224,227,232,1
224,227,232,1
224,227,232,1
224,227,232,1
224,227,232,1
224,227,232,1
224,227,234,1
225,228,235,1
225,228,235,1
224,227,234,1
222,227,233,1
221,226,232,1
220,224,233,1
218,225,233,1
217,224,232,1
217,224,232,1
217,221,230,1
215,222,230,1
218,222,231,1
214,221,229,1
213,217,226,1
211,218,226,1
211,218,226,1
210,217,225,1
209,216,224,1
208,215,223,1
208,215,223,1
208,215,223,1
206,213,221,1
205,212,220,1
203,212,217,1
202,211,216,1
199,210,216,1
198,209,215,1
197,208,214,1
195,206,212,1
194,204,213,1
191,204,212,1
191,204,213,1
188,201,210,1
186,200,211,1
186,200,211,1
184,198,209,1
184,198,209,1
184,198,211,1
182,196,209,1
182,196,207,1
182,196,207,1
182,194,206,1
182,194,206,1
182,194,206,1
180,192,204,1
180,192,204,1
180,192,204,1
180,192,206,1
179,191,205,1
177,191,204,1
177,191,204,1
178,191,207,1
178,191,207,1
175,191,206,1
174,190,205,1
172,188,204,1
172,188,204,1
170,187,203,1
169,186,202,1
168,185,201,1
168,185,201,1
169,186,204,1
169,186,204,1
167,186,203,1
167,186,203,1
166,185,202,1
163,184,201,1
163,184,201,1
162,183,200,1
161,184,200,1
160,183,197,1
160,183,197,1
159,182,196,1
157,183,198,1
156,183,200,1
156,183,200,1
155,183,197,1
156,182,197,1
156,182,197,1
155,181,198,1
158,184,201,1
153,179,196,1
158,181,197,1
159,177,191,1
151,167,180,1
219,229,220,1
219,228,225,1
205,214,213,1
215,221,221,1
227,231,234,1
237,238,242,1
239,240,242,1
239,239,247,1
239,239,251,1
239,239,249,1
238,239,244,1
239,241,240,1
239,241,240,1
239,241,240,1
238,239,241,1
237,238,243,1
238,238,246,1
239,239,247,1
239,239,247,1
238,238,246,1
240,240,248,1
239,240,245,1
237,238,243,1
238,239,244,1
238,239,244,1
237,238,242,1
237,238,242,1
235,239,242,1
235,239,242,1
235,239,242,1
235,239,242,1
234,238,241,1
234,238,241,1
233,237,240,1
233,237,240,1
233,237,238,1
234,238,239,1
234,238,239,1
235,239,240,1
235,239,240,1
234,238,239,1
234,238,239,1
233,237,238,1
233,237,238,1
233,237,238,1
232,236,237,1
232,236,237,1
233,234,236,1
233,234,236,1
233,234,236,1
233,234,236,1
233,234,236,1
233,234,236,1
233,234,236,1
233,234,236,1
234,235,237,1
236,237,239,1
237,239,238,1
238,240,239,1
237,238,240,1
237,238,240,1
238,239,241,1
239,240,242,1
240,241,243,1
240,241,243,1
237,238,242,1
234,235,239,1
232,235,240,1
231,234,239,1
231,234,239,1
231,234,239,1
230,233,238,1
230,233,238,1
229,232,237,1
230,233,238,1
230,233,238,1
229,232,237,1
229,232,237,1
229,232,237,1
228,231,236,1
228,231,236,1
228,231,236,1
227,230,235,1
227,230,235,1
228,231,236,1
228,231,236,1
228,231,236,1
228,231,236,1
228,231,236,1
227,230,235,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
226,229,234,1
226,230,233,1
226,230,233,1
226,229,234,1
227,230,235,1
226,229,234,1
225,228,233,1
224,227,234,1
224,227,234,1
224,227,234,1
224,227,234,1
224,227,234,1
224,227,234,1
224,227,234,1
224,227,234,1
225,228,235,1
226,229,236,1
226,229,236,1
226,229,236,1
225,228,235,1
224,227,234,1
223,226,233,1
222,225,232,1
221,224,229,1
221,224,229,1
221,224,229,1
222,225,230,1
223,226,231,1
223,226,231,1
223,226,231,1
224,227,232,1
225,229,232,1
225,228,233,1
226,229,236,1
226,229,236,1
225,228,235,1
223,226,233,1
223,226,231,1
224,227,232,1
225,228,233,1
225,228,233,1
225,228,235,1
226,229,236,1
