R,G,B,d
172,156,141,3
160,139,120,3
174,142,117,3
212,173,142,3
190,149,117,3
164,121,87,3
167,124,90,3
154,111,77,3
151,108,73,3
204,161,126,3
217,177,141,3
212,172,136,3
199,161,124,3
176,138,101,3
160,120,84,3
146,107,68,3
178,139,100,3
209,170,129,3
201,162,121,3
178,139,98,3
159,120,81,3
148,110,73,3
165,129,93,3
191,155,119,3
209,175,137,3
224,190,152,3
219,187,148,3
220,188,149,3
229,200,160,3
222,193,153,3
199,170,130,3
178,149,109,3
188,156,117,3
203,169,131,3
214,179,141,3
208,173,135,3
182,147,109,3
181,146,108,3
196,161,123,3
195,160,122,3
212,178,140,3
222,189,148,3
206,172,137,3
185,150,120,3
162,127,99,3
152,117,87,3
147,113,76,3
161,127,89,3
177,143,108,3
176,141,111,3
174,139,111,3
157,122,92,3
142,109,68,3
163,130,87,3
187,153,115,3
190,156,119,3
171,137,100,3
166,132,95,3
180,146,109,3
191,157,120,3
189,155,118,3
189,155,118,3
184,150,113,3
187,153,116,3
188,156,118,3
168,136,98,3
193,161,123,3
218,186,148,3
200,168,130,3
197,167,129,3
189,161,122,3
193,165,126,3
196,166,128,3
177,147,109,3
170,138,100,3
171,139,101,3
155,125,87,3
161,132,92,3
164,136,96,3
154,127,84,3
162,135,92,3
183,156,113,3
192,165,122,3
153,125,85,3
144,115,75,3
154,124,86,3
146,113,78,3
182,149,116,3
184,153,124,3
184,154,128,3
197,167,141,3
187,157,131,3
184,153,122,3
197,167,131,3
190,158,120,3
194,160,123,3
198,165,134,3
202,172,146,3
205,180,158,3
177,156,137,3
158,155,150,3
172,145,124,3
163,133,107,3
172,142,114,3
190,163,134,3
176,149,120,3
143,121,98,3
182,161,130,3
198,161,117,3
207,163,114,3
211,170,124,3
213,175,128,3
214,174,125,3
216,176,127,3
157,118,77,3
144,105,62,3
140,96,49,3
148,104,55,3
175,132,87,3
170,127,82,3
133,92,48,3
174,133,89,3
221,180,136,3
218,177,133,3
207,168,125,3
198,159,116,3
194,155,114,3
205,166,125,3
209,170,129,3
200,161,120,3
183,144,103,3
186,147,106,3
212,173,132,3
236,203,172,3
161,131,107,3
154,119,89,3
148,112,78,3
127,88,49,3
136,94,52,3
173,130,88,3
203,160,117,3
198,155,112,3
179,134,92,3
188,143,102,3
189,144,103,3
202,158,119,3
192,148,109,3
170,126,87,3
178,134,95,3
194,150,111,3
186,144,104,3
183,144,103,3
208,171,129,3
217,182,140,3
207,174,131,3
205,172,129,3
205,172,129,3
200,167,124,3
215,182,139,3
226,191,149,3
195,162,119,3
201,168,125,3
214,183,139,3
225,192,151,3
230,197,156,3
209,175,137,3
173,139,101,3
170,136,99,3
189,155,118,3
199,165,128,3
215,181,144,3
225,189,153,3
189,153,117,3
152,116,80,3
125,89,53,3
141,106,68,3
182,147,109,3
196,163,122,3
183,150,109,3
188,155,114,3
190,157,116,3
186,153,112,3
205,172,131,3
216,183,142,3
198,165,124,3
179,146,105,3
188,155,114,3
209,174,134,3
209,174,134,3
200,162,123,3
207,169,130,3
210,172,133,3
208,170,131,3
207,172,130,3
207,172,130,3
202,165,121,3
205,168,123,3
196,159,114,3
187,150,106,3
202,167,125,3
210,175,135,3
218,183,145,3
214,178,142,3
186,152,117,3
178,144,107,3
178,144,106,3
171,138,95,3
189,158,112,3
191,161,111,3
202,171,117,3
205,176,118,3
189,163,102,3
200,174,113,3
199,175,113,3
211,190,127,3
207,185,125,3
189,167,109,3
203,178,122,3
226,200,149,3
223,195,147,3
230,199,155,3
232,199,158,3
210,175,135,3
182,144,107,3
144,104,68,3
124,81,46,3
115,71,36,3
134,91,57,3
163,128,100,3
199,165,138,3
173,132,100,3
136,93,59,3
161,118,84,3
174,134,99,3
193,150,115,3
202,162,126,3
210,170,134,3
197,157,121,3
183,145,108,3
177,139,102,3
164,125,86,3
131,92,53,3
148,109,68,3
183,144,103,3
186,147,106,3
176,137,96,3
178,140,101,3
182,147,107,3
195,160,122,3
204,168,132,3
202,168,130,3
203,169,131,3
194,162,123,3
203,171,132,3
217,188,148,3
231,202,162,3
233,204,164,3
225,193,154,3
224,192,153,3
235,201,163,3
227,192,154,3
192,157,119,3
177,142,104,3
182,147,109,3
217,182,144,3
229,196,155,3
225,192,149,3
233,200,155,3
231,198,155,3
227,193,156,3
201,166,134,3
164,129,99,3
167,132,100,3
176,142,104,3
181,147,109,3
172,138,103,3
193,158,128,3
191,156,128,3
153,118,88,3
147,114,73,3
138,105,62,3
161,127,89,3
186,152,115,3
197,163,126,3
214,180,143,3
224,190,153,3
208,174,137,3
206,172,135,3
208,174,137,3
205,171,134,3
222,188,151,3
232,200,162,3
204,172,134,3
202,170,132,3
212,180,142,3
198,166,128,3
204,174,136,3
198,170,131,3
192,164,125,3
185,157,118,3
190,162,123,3
196,166,128,3
177,148,108,3
157,128,88,3
167,140,97,3
163,139,93,3
163,139,93,3
173,149,101,3
170,146,98,3
196,172,126,3
174,150,106,3
145,118,75,3
143,115,75,3
137,105,66,3
160,125,87,3
174,135,96,3
180,138,100,3
188,146,108,3
213,174,135,3
221,186,148,3
219,185,147,3
212,179,144,3
192,162,128,3
186,155,126,3
190,160,134,3
196,171,151,3
180,157,139,3
158,133,113,3
170,137,106,3
182,149,116,3
204,168,132,3
212,172,136,3
207,164,129,3
206,168,129,3
193,158,118,3
179,144,106,3
169,138,109,3
165,148,132,3
198,170,146,3
188,155,122,3
184,156,119,3
195,170,130,3
194,164,128,3
181,146,108,3
210,167,124,3
231,184,140,3
239,195,156,3
205,166,127,3
187,149,104,3
209,172,127,3
186,149,107,3
158,121,79,3
163,125,80,3
198,157,111,3
219,178,134,3
190,149,105,3
168,127,83,3
187,146,102,3
212,173,130,3
223,184,141,3
219,180,137,3
223,184,141,3
221,184,142,3
222,185,143,3
209,172,130,3
200,163,121,3
201,164,122,3
210,173,131,3
199,162,120,3
196,161,123,3
223,194,164,3
223,196,169,3
189,159,131,3
170,136,108,3
167,132,100,3
170,132,96,3
182,140,102,3
176,134,94,3
163,121,79,3
154,111,68,3
170,127,84,3
176,133,90,3
169,126,84,3
159,116,74,3
168,124,85,3
190,146,107,3
203,159,120,3
201,157,118,3
186,142,103,3
182,138,99,3
178,136,96,3
178,136,96,3
186,147,106,3
193,156,114,3
195,160,118,3
195,162,119,3
198,165,122,3
194,163,119,3
203,170,127,3
210,177,134,3
208,173,131,3
218,185,142,3
226,193,152,3
237,205,164,3
226,194,153,3
195,163,122,3
182,150,111,3
137,105,66,3
122,88,51,3
168,134,97,3
229,195,158,3
229,195,158,3
164,130,93,3
143,109,72,3
157,123,86,3
182,148,111,3
203,169,131,3
198,163,123,3
163,128,88,3
160,125,85,3
152,117,77,3
151,116,76,3
182,147,107,3
195,160,120,3
193,158,118,3
206,171,131,3
231,196,156,3
237,202,162,3
225,190,150,3
207,172,132,3
215,180,140,3
215,177,138,3
206,168,129,3
199,164,122,3
185,150,108,3
187,153,108,3
205,171,126,3
201,167,122,3
190,156,111,3
188,153,111,3
178,143,103,3
193,159,121,3
205,171,134,3
211,177,142,3
208,174,137,3
194,162,123,3
189,158,114,3
207,176,130,3
204,174,124,3
204,175,119,3
206,177,117,3
194,168,107,3
189,164,100,3
173,149,85,3
192,171,108,3
203,181,121,3
191,171,112,3
198,176,119,3
222,196,145,3
220,192,145,3
212,181,137,3
217,184,143,3
224,189,151,3
219,181,145,3
198,160,124,3
178,138,103,3
143,103,68,3
120,80,45,3
116,84,59,3
184,158,141,3
171,134,105,3
133,90,56,3
141,103,67,3
173,135,99,3
181,141,105,3
193,153,117,3
215,175,139,3
193,155,118,3
169,131,94,3
181,143,106,3
187,149,110,3
155,117,78,3
136,97,56,3
145,106,65,3
149,110,69,3
153,114,73,3
161,123,84,3
167,132,92,3
188,153,115,3
207,173,135,3
213,179,141,3
215,181,143,3
193,161,122,3
182,150,111,3
180,151,111,3
184,156,116,3
204,175,135,3
212,183,143,3
206,174,135,3
188,156,117,3
204,170,132,3
223,189,151,3
209,174,136,3
181,146,108,3
148,113,75,3
180,145,107,3
210,177,136,3
209,176,133,3
206,173,128,3
197,164,121,3
183,149,112,3
183,148,116,3
184,149,119,3
175,140,108,3
185,151,113,3
196,162,124,3
185,151,116,3
201,166,136,3
184,149,121,3
137,102,72,3
161,128,87,3
175,142,99,3
185,151,113,3
192,158,121,3
202,168,131,3
222,188,151,3
230,196,159,3
200,166,129,3
195,161,124,3
197,163,126,3
199,165,128,3
226,192,155,3
232,200,162,3
192,160,122,3
185,153,115,3
216,184,146,3
215,185,147,3
206,176,138,3
209,179,143,3
168,138,102,3
149,119,81,3
181,151,113,3
197,165,126,3
182,153,111,3
187,158,114,3
182,155,108,3
174,151,101,3
161,138,88,3
144,122,72,3
151,129,79,3
168,146,97,3
176,154,105,3
156,132,86,3
148,121,78,3
163,131,90,3
181,146,104,3
197,154,111,3
186,139,95,3
194,147,105,3
218,175,133,3
190,155,115,3
189,157,119,3
174,145,111,3
145,119,86,3
147,116,88,3
161,131,105,3
177,150,131,3
174,148,131,3
163,140,124,3
155,130,110,3
148,132,117,3
159,128,100,3
172,130,88,3
192,149,104,3
224,180,133,3
238,191,149,3
221,174,132,3
217,172,130,3
191,148,105,3
187,145,103,3
196,162,127,3
183,156,129,3
206,168,131,3
205,162,119,3
192,154,107,3
189,153,105,3
175,136,93,3
175,133,91,3
182,138,93,3
185,140,98,3
191,147,112,3
181,141,105,3
181,142,99,3
191,154,109,3
199,162,118,3
186,147,104,3
188,150,105,3
214,176,131,3
217,176,132,3
189,148,104,3
201,160,116,3
222,181,137,3
215,173,131,3
202,163,120,3
205,166,123,3
217,178,135,3
218,179,138,3
212,175,133,3
210,173,131,3
203,166,124,3
203,166,124,3
198,161,119,3
163,126,84,3
155,117,78,3
197,162,124,3
229,191,154,3
159,121,82,3
137,98,59,3
178,136,96,3
202,159,117,3
199,156,114,3
189,146,104,3
192,149,107,3
192,149,107,3
196,153,111,3
182,140,100,3
161,119,79,3
167,123,86,3
185,141,104,3
199,155,116,3
211,167,128,3
203,159,120,3
189,145,106,3
173,129,90,3
176,134,94,3
178,139,98,3
177,140,98,3
168,133,91,3
160,127,84,3
171,138,95,3
179,146,103,3
200,167,124,3
209,176,133,3
208,173,131,3
204,172,131,3
203,169,131,3
186,152,114,3
154,120,83,3
172,138,101,3
194,160,123,3
201,167,130,3
195,159,123,3
140,106,69,3
137,101,65,3
173,139,102,3
192,156,120,3
183,148,110,3
164,129,89,3
131,96,56,3
137,99,60,3
134,99,59,3
147,109,70,3
178,143,103,3
183,148,108,3
181,146,106,3
209,174,134,3
218,183,143,3
216,181,141,3
229,194,154,3
226,191,151,3
219,184,144,3
221,183,144,3
231,194,152,3
213,176,134,3
191,156,114,3
206,172,127,3
227,193,148,3
228,191,147,3
216,182,137,3
200,165,123,3
189,154,114,3
198,163,125,3
216,182,145,3
236,202,165,3
238,204,167,3
222,189,148,3
201,170,126,3
200,169,123,3
197,167,117,3
192,163,107,3
198,169,109,3
199,170,110,3
171,146,82,3
133,109,45,3
150,129,66,3
168,146,86,3
153,131,73,3
172,149,95,3
197,171,120,3
204,176,129,3
196,165,121,3
196,162,124,3
203,168,130,3
223,185,149,3
202,162,127,3
164,121,87,3
136,104,79,3
185,162,148,3
185,148,121,3
174,131,96,3
175,135,100,3
182,144,107,3
168,128,92,3
183,143,107,3
198,158,122,3
192,154,117,3
188,150,113,3
199,161,122,3
204,166,127,3
174,137,95,3
153,114,73,3
146,107,66,3
149,110,69,3
168,129,88,3
177,139,100,3
182,147,107,3
198,163,125,3
216,182,144,3
222,187,149,3
237,203,165,3
230,196,158,3
220,188,149,3
210,181,141,3
199,170,130,3
200,171,131,3
197,165,126,3
198,166,127,3
191,157,119,3
202,168,130,3
223,188,150,3
218,183,145,3
204,169,131,3
174,139,101,3
171,136,96,3
190,155,113,3
201,168,123,3
199,165,119,3
178,145,100,3
148,112,76,3
157,122,90,3
185,149,117,3
174,140,105,3
185,150,112,3
197,163,125,3
192,156,122,3
186,151,119,3
175,138,111,3
149,114,84,3
175,140,100,3
204,171,128,3
206,172,134,3
196,162,125,3
200,166,129,3
200,166,129,3
203,169,132,3
194,160,123,3
192,158,121,3
191,157,120,3
185,151,114,3
215,181,144,3
214,180,143,3
191,159,121,3
191,159,121,3
198,166,128,3
181,149,111,3
176,146,108,3
215,185,149,3
202,172,136,3
166,136,98,3
157,128,88,3
168,139,97,3
176,147,103,3
194,166,119,3
187,161,110,3
181,158,106,3
174,153,98,3
156,135,80,3
142,123,67,3
148,128,75,3
169,147,97,3
162,140,91,3
163,139,93,3
191,162,120,3
218,185,142,3
224,181,138,3
181,137,92,3
169,125,80,3
187,145,103,3
148,114,76,3
156,128,91,3
155,129,96,3
141,114,84,3
147,116,87,3
161,130,102,3
171,143,122,3
179,152,133,3
182,147,125,3
181,147,122,3
153,128,108,3
183,152,123,3
193,151,109,3
211,168,123,3
234,192,144,3
223,178,136,3
214,169,130,3
213,165,127,3
190,145,106,3
176,133,91,3
167,133,95,3
183,157,124,3
201,168,127,3
212,170,130,3
210,168,126,3
187,149,102,3
178,142,94,3
183,145,100,3
173,135,90,3
163,125,78,3
141,103,58,3
142,100,62,3
183,144,105,3
202,164,117,3
178,140,91,3
192,149,104,3
193,150,107,3
198,155,110,3
205,162,117,3
195,152,107,3
184,141,96,3
210,167,124,3
222,181,137,3
209,168,124,3
199,158,114,3
209,167,125,3
202,163,120,3
200,161,118,3
196,157,114,3
205,166,125,3
203,164,123,3
190,151,110,3
165,126,85,3
157,118,77,3
163,126,84,3
167,132,92,3
197,162,122,3
235,197,158,3
166,128,89,3
140,101,62,3
165,123,85,3
183,141,103,3
186,144,106,3
186,144,106,3
189,146,111,3
203,160,125,3
203,160,125,3
194,150,115,3
190,146,111,3
178,132,98,3
199,153,119,3
214,168,132,3
199,154,115,3
184,139,98,3
188,145,103,3
184,141,99,3
181,139,97,3
176,134,92,3
186,147,104,3
182,145,101,3
149,115,70,3
175,140,98,3
207,172,130,3
214,179,137,3
219,184,142,3
230,193,151,3
235,202,161,3
222,187,147,3
203,168,128,3
221,186,148,3
202,167,129,3
167,132,94,3
146,111,73,3
154,116,79,3
154,119,81,3
173,135,98,3
183,148,110,3
172,134,97,3
156,118,81,3
165,127,88,3
162,125,83,3
182,143,102,3
174,137,95,3
168,129,88,3
187,150,108,3
196,159,117,3
199,162,120,3
207,170,128,3
221,184,142,3
221,184,142,3
221,184,142,3
228,191,149,3
230,193,151,3
237,198,157,3
238,201,159,3
228,191,149,3
226,189,145,3
236,199,155,3
228,189,146,3
211,174,130,3
206,169,127,3
203,165,126,3
207,169,132,3
214,179,141,3
219,184,146,3
221,186,148,3
220,185,145,3
200,167,124,3
191,158,113,3
187,155,106,3
180,149,94,3
179,150,90,3
176,147,87,3
151,125,64,3
125,99,38,3
114,90,28,3
118,94,34,3
138,113,56,3
167,142,88,3
183,157,108,3
187,159,112,3
181,150,106,3
190,155,117,3
205,167,130,3
214,176,139,3
225,185,150,3
197,154,120,3
202,157,124,3
213,167,133,3
192,156,130,3
168,142,125,3
173,134,103,3
201,157,120,3
230,187,152,3
220,180,144,3
215,172,137,3
194,152,114,3
170,128,90,3
175,136,97,3
204,165,126,3
213,174,135,3
207,168,129,3
191,152,111,3
192,150,110,3
196,154,112,3
200,158,116,3
225,186,143,3
237,198,157,3
236,199,157,3
232,194,155,3
223,188,148,3
228,190,151,3
226,194,153,3
228,195,154,3
235,200,160,3
237,202,162,3
236,198,159,3
232,194,155,3
239,201,162,3
237,199,160,3
205,167,128,3
183,146,102,3
184,150,104,3
196,159,114,3
184,150,105,3
183,145,108,3
189,153,119,3
176,137,106,3
180,144,110,3
181,143,106,3
192,157,117,3
181,143,107,3
177,141,109,3
176,136,110,3
154,118,86,3
186,148,109,3
196,161,119,3
182,147,107,3
186,151,113,3
195,160,122,3
190,155,117,3
188,153,115,3
208,173,135,3
214,179,141,3
201,166,128,3
198,163,125,3
212,177,139,3
203,168,130,3
208,174,136,3
215,181,143,3
192,158,120,3
163,129,91,3
165,133,95,3
197,167,131,3
224,196,159,3
183,155,116,3
128,100,60,3
152,125,80,3
188,161,114,3
193,170,118,3
182,161,104,3
185,164,107,3
187,168,109,3
177,161,101,3
139,123,63,3
145,129,70,3
162,143,87,3
169,149,96,3
184,162,113,3
206,179,136,3
216,184,143,3
216,179,137,3
181,142,99,3
160,121,82,3
174,139,101,3
166,137,103,3
167,143,109,3
178,152,119,3
172,143,111,3
177,142,110,3
183,148,118,3
165,135,111,3
175,147,126,3
141,122,107,3
153,129,105,3
164,138,113,3
171,145,118,3
181,155,128,3
182,158,132,3
155,133,110,3
134,116,96,3
164,135,117,3
162,125,99,3
176,141,113,3
182,156,133,3
183,156,129,3
195,160,122,3
209,172,130,3
219,182,140,3
207,167,131,3
222,182,147,3
201,158,124,3
171,131,96,3
156,118,81,3
146,113,78,3
153,132,103,3
142,129,110,3
184,162,138,3
207,177,141,3
215,182,141,3
228,190,154,3
209,171,134,3
202,167,127,3
193,158,116,3
199,161,122,3
198,160,121,3
183,150,107,3
166,133,90,3
171,133,97,3
212,174,138,3
219,184,142,3
204,170,125,3
210,171,130,3
200,158,120,3
196,157,116,3
208,169,128,3
191,154,112,3
173,136,94,3
211,173,134,3
206,168,129,3
182,144,105,3
185,150,110,3
207,172,134,3
209,174,136,3
206,171,133,3
203,169,131,3
210,174,138,3
208,174,137,3
181,145,109,3
135,101,64,3
164,128,92,3
177,143,106,3
146,112,77,3
151,118,83,3
152,118,83,3
142,108,73,3
147,111,79,3
153,117,85,3
166,130,98,3
197,161,129,3
208,172,140,3
188,152,120,3
162,123,92,3
143,104,71,3
147,106,74,3
177,136,104,3
180,137,105,3
193,150,118,3
192,149,115,3
178,138,103,3
187,147,111,3
209,169,133,3
203,163,127,3
205,167,130,3
188,150,113,3
178,143,105,3
196,162,124,3
199,167,128,3
206,174,136,3
214,184,146,3
234,204,166,3
238,208,170,3
225,193,155,3
222,190,152,3
230,198,160,3
219,189,151,3
195,162,127,3
168,138,102,3
167,134,99,3
177,147,111,3
186,153,120,3
198,165,132,3
178,145,112,3
140,107,74,3
142,109,76,3
172,139,106,3
212,179,146,3
220,187,154,3
204,171,138,3
207,174,139,3
212,178,143,3
221,187,150,3
224,190,153,3
189,155,118,3
162,128,91,3
179,145,108,3
199,167,129,3
204,172,134,3
203,171,133,3
217,185,147,3
225,193,155,3
217,185,147,3
226,194,156,3
226,194,156,3
228,194,157,3
219,185,148,3
221,187,149,3
233,199,161,3
217,183,145,3
207,173,135,3
192,158,120,3
178,144,106,3
190,156,119,3
183,150,115,3
188,155,120,3
193,160,127,3
197,164,131,3
206,176,140,3
219,189,151,3
222,192,154,3
218,189,149,3
189,162,119,3
176,148,100,3
183,157,106,3
202,177,123,3
181,158,104,3
146,123,69,3
123,102,47,3
137,116,63,3
178,158,107,3
206,185,138,3
199,176,132,3
182,157,116,3
169,141,102,3
179,146,111,3
203,168,136,3
201,166,134,3
176,140,108,3
133,94,65,3
141,102,73,3
181,138,106,3
193,161,136,3
147,124,106,3
155,120,92,3
188,148,113,3
208,169,136,3
205,169,137,3
214,178,144,3
190,154,120,3
164,128,94,3
169,133,99,3
191,155,121,3
192,158,123,3
191,157,120,3
207,171,135,3
234,199,161,3
238,203,165,3
219,184,146,3
230,195,157,3
230,194,158,3
227,193,156,3
228,194,159,3
221,188,153,3
216,183,148,3
227,194,159,3
227,197,161,3
224,196,159,3
216,188,151,3
204,178,141,3
201,173,136,3
191,163,126,3
204,174,138,3
211,178,143,3
210,177,142,3
204,171,136,3
216,182,147,3
227,194,159,3
234,200,165,3
186,154,116,3
165,133,94,3
189,157,116,3
195,164,120,3
195,163,122,3
181,148,113,3
183,150,119,3
189,155,127,3
175,141,113,3
183,150,115,3
185,152,117,3
191,158,127,3
193,159,132,3
172,138,113,3
148,114,87,3
185,152,117,3
209,177,139,3
206,173,138,3
177,147,113,3
166,133,100,3
189,159,125,3
198,165,132,3
212,182,148,3
217,184,151,3
197,167,133,3
206,173,140,3
206,176,142,3
197,167,133,3
207,177,143,3
213,183,149,3
218,189,155,3
221,191,157,3
214,185,151,3
189,162,132,3
182,158,124,3
160,134,101,3
139,115,77,3
186,161,121,3
219,196,152,3
199,179,129,3
178,161,107,3
164,147,91,3
157,142,83,3
142,130,72,3
133,121,63,3
140,127,72,3
149,136,83,3
172,159,107,3
189,172,126,3
182,160,121,3
204,178,141,3
205,175,139,3
188,155,120,3
191,158,125,3
189,160,128,3
188,165,134,3
180,159,128,3
178,155,124,3
153,128,97,3
152,121,90,3
171,140,111,3
147,119,97,3
167,142,122,3
140,119,100,3
143,117,90,3
154,128,101,3
161,134,105,3
172,145,116,3
